date,district,market,commodity,variety,min_price,max_price,modal_price
2022-01-10,Nashik,Yeola,Onion,Red,400,2141,1750.0
2022-01-10,Pune,Pune(Khadiki),Onion,Local,1200,1700,1450.0
2022-01-10,Nagpur,Nagpur,Onion,Red,2000,2200,2150.0
2022-01-10,Satara,Lonand,Onion,Other,600,2450,2100.0
2022-01-10,Nashik,Satana,Onion,Other,950,2575,1900.0
2022-01-10,Satara,Karad,Onion,Other,1000,3000,3000.0
2022-01-10,Kolhapur,Kolhapur,Onion,Other,700,3200,1600.0
2022-01-10,Nashik,Satana,Onion,Red,825,2310,1875.0
2022-01-10,Nashik,Nampur,Onion,Red,100,2600,2000.0
2022-01-10,Mumbai,Vashi New Mumbai,Onion,Other,1800,3200,2500.0
2022-01-10,Nashik,Lasalgaon(Vinchur),Onion,Red,900,2451,2051.0
2022-01-10,Satara,Vai,Onion,Local,1200,3000,2000.0
2022-01-10,Nashik,Dindori(Vani),Onion,Red,1500,2570,2041.0
2022-01-10,Dhule,Dhule,Onion,Red,100,2300,1700.0
2022-01-10,Nashik,Sinner,Onion,Red,300,2300,1900.0
2022-01-10,Nashik,Lasalgaon,Onion,Red,800,2353,2070.0
2022-01-11,Nashik,Nasik,Onion,Pole,650,2700,1800.0
2022-01-11,Nashik,Lasalgaon,Onion,Red,800,2564,2075.0
2022-01-11,Nashik,Satana,Onion,Red,850,2370,1925.0
2022-01-11,Ahmednagar,Kopargaon,Onion,Red,700,2153,1852.0
2022-01-11,Sholapur,Pandharpur,Onion,Red,200,4100,2100.0
2022-01-11,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,900,2300,1600.0
2022-01-11,Nashik,Pimpalgaon,Onion,Pole,500,2460,1900.0
2022-01-11,Nashik,Manmad,Onion,Red,500,2319,2000.0
2022-01-11,Dharashiv(Usmanabad),Dharashiv,Onion,Red,900,2000,1450.0
2022-01-11,Nagpur,Nagpur,Onion,White,1800,2000,1950.0
2022-01-11,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,2200,1300.0
2022-01-11,Pune,Pune(Khadiki),Onion,Local,1300,1600,1450.0
2022-01-11,Satara,Vai,Onion,Local,1000,3000,2000.0
2022-01-11,Pune,Pune(Moshi),Onion,Local,800,1800,1300.0
2022-01-11,Buldhana,Malkapur,Onion,Local,815,1855,1500.0
2022-01-11,Pune,Pune,Onion,Local,500,3000,1750.0
2022-01-11,Ahmednagar,Rahuri,Onion,Red,200,2300,1250.0
2022-01-11,Sholapur,Solapur,Onion,Red,200,2400,1500.0
2022-01-11,Pune,Junnar(Alephata),Onion,Other,1000,3000,2000.0
2022-01-11,Ahmednagar,Rahata,Onion,Red,600,2850,2400.0
2022-01-11,Nashik,Nandgaon,Onion,Red,100,2511,1850.0
2022-01-11,Chandrapur,Chandrapur(Ganjwad),Onion,White,1800,2500,2000.0
2022-01-11,Kolhapur,Kolhapur,Onion,Other,700,3200,1600.0
2022-01-11,Nashik,Sinner,Onion,Red,300,2285,1850.0
2022-01-11,Nashik,Dindori(Vani),Onion,Red,1400,2661,2000.0
2022-01-11,Ahmednagar,Sangamner,Onion,Red,500,2811,1655.0
2022-01-11,Nashik,Chandvad,Onion,Red,1200,2400,1900.0
2022-01-11,Nashik,Lasalgaon(Vinchur),Onion,Red,800,2341,2051.0
2022-01-11,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,450,2255,1671.0
2022-01-11,Nashik,Devala,Onion,Red,200,2325,1900.0
2022-01-11,Ahmednagar,Jamkhed,Onion,Local,100,2000,1050.0
2022-01-11,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-11,Nashik,Umrane,Onion,Red,751,2300,1800.0
2022-01-11,Satara,Karad,Onion,Other,500,2800,2800.0
2022-01-11,Jalgaon,Bhusaval,Onion,Red,1500,1500,1500.0
2022-01-11,Nashik,Nampur,Onion,Red,100,2295,1800.0
2022-01-11,Mumbai,Vashi New Mumbai,Onion,Other,1800,3100,2450.0
2022-01-11,Jalgaon,Jalgaon,Onion,Red,525,2125,1425.0
2022-01-11,Pune,Pune(Manjri),Onion,Local,1300,2600,1400.0
2022-01-11,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1100,2120,1800.0
2022-01-11,Kolhapur,Vadgaonpeth,Onion,Local,1400,2500,1800.0
2022-01-11,Nagpur,Nagpur,Onion,Red,2000,2200,2150.0
2022-01-11,Nandurbar,Navapur,Onion,Other,1200,1500,1350.0
2022-01-11,Pune,Pune(Pimpri),Onion,Local,1000,3400,2200.0
2022-01-11,Satara,Phaltan,Onion,Hybrid,800,3536,2100.0
2022-01-11,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,1000,2300,1650.0
2022-01-11,Nashik,Satana,Onion,Other,900,2415,1850.0
2022-01-11,Nashik,Lasalgaon(Niphad),Onion,Red,1000,2290,2000.0
2022-01-12,Kolhapur,Kolhapur,Onion,Other,500,2800,1500.0
2022-01-12,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,200,1750,975.0
2022-01-12,Mumbai,Vashi New Mumbai,Onion,Other,1800,3100,2450.0
2022-01-12,Ahmednagar,Parner,Onion,Red,500,2600,1700.0
2022-01-12,Ahmednagar,Shrirampur,Onion,Other,700,1750,1100.0
2022-01-12,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1000,2100,1550.0
2022-01-12,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,800,3600,2200.0
2022-01-12,Nashik,Devala,Onion,Red,500,2285,1975.0
2022-01-12,Nashik,Pimpalgaon,Onion,Pole,400,2364,1951.0
2022-01-12,Sholapur,Mangal Wedha,Onion,Other,300,2250,1750.0
2022-01-12,Nashik,Nasik,Onion,Pole,600,2650,1700.0
2022-01-12,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,900,2203,1551.0
2022-01-12,Ahmednagar,Sangamner,Onion,Red,500,2800,1650.0
2022-01-12,Nashik,Lasalgaon(Niphad),Onion,Red,825,2200,1900.0
2022-01-12,Satara,Vai,Onion,Local,1000,3000,2000.0
2022-01-12,Pune,Khed(Chakan),Onion,Other,1000,2500,2000.0
2022-01-12,Pune,Pune,Onion,Local,500,3000,1750.0
2022-01-12,Nashik,Lasalgaon(Vinchur),Onion,Red,800,2220,1850.0
2022-01-12,Dhule,Dhule,Onion,Red,100,2300,1700.0
2022-01-12,Ahmednagar,Rahata,Onion,Red,500,2700,2250.0
2022-01-12,Jalgaon,Jalgaon,Onion,Red,500,2000,1500.0
2022-01-12,Kolhapur,Vadgaonpeth,Onion,Local,1400,1800,1600.0
2022-01-12,Nashik,Satana,Onion,Other,750,2275,1800.0
2022-01-12,Nashik,Satana,Onion,Red,800,2180,1775.0
2022-01-12,Jalgaon,Bhusaval,Onion,Red,1200,1200,1200.0
2022-01-12,Satara,Karad,Onion,Other,500,2800,2800.0
2022-01-12,Nashik,Lasalgaon,Onion,Red,700,2330,1850.0
2022-01-12,Ahmednagar,Kopargaon,Onion,Red,500,2129,1750.0
2022-01-12,Nandurbar,Navapur,Onion,Other,1200,1500,1327.0
2022-01-12,Nagpur,Nagpur,Onion,White,1800,2000,1950.0
2022-01-12,Nashik,Manmad,Onion,Red,500,2240,1800.0
2022-01-12,Nashik,Dindori(Vani),Onion,Red,1400,2650,2000.0
2022-01-12,Nashik,Chandvad,Onion,Red,1000,2200,1800.0
2022-01-12,Nagpur,Nagpur,Onion,Red,2000,2500,2375.0
2022-01-12,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2105,1741.0
2022-01-12,Nashik,Yeola,Onion,Red,400,2222,1800.0
2022-01-13,Nashik,Pimpalgaon,Onion,Pole,400,2420,1900.0
2022-01-13,Pune,Junnar,Onion,Other,1500,3000,2500.0
2022-01-13,Sholapur,Kurdwadi(Modnimb),Onion,Red,100,1900,1100.0
2022-01-13,Pune,Pune(Manjri),Onion,Local,1500,2600,1700.0
2022-01-13,Nashik,Lasalgaon(Niphad),Onion,Red,700,2125,1850.0
2022-01-13,Nashik,Nandgaon,Onion,Red,100,2276,1675.0
2022-01-13,Nashik,Nampur,Onion,Red,100,2300,1675.0
2022-01-13,Nashik,Devala,Onion,Red,400,2400,2075.0
2022-01-13,Ahmednagar,Shrigonda,Onion,Other,200,2200,1600.0
2022-01-13,Pune,Pune(Khadiki),Onion,Local,1200,1600,1400.0
2022-01-13,Pune,Manchar,Onion,Other,1000,2700,1725.0
2022-01-13,Nashik,Dindori(Vani),Onion,Red,1400,2610,1900.0
2022-01-13,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,2111,1500.0
2022-01-13,Satara,Karad,Onion,Other,1500,2800,2800.0
2022-01-13,Dharashiv(Usmanabad),Dharashiv,Onion,Red,825,2000,1410.0
2022-01-13,Nashik,Sinner,Onion,Red,300,2280,1850.0
2022-01-13,Nashik,Chandvad,Onion,Red,1000,2700,2200.0
2022-01-13,Jalgaon,Jalgaon,Onion,Red,500,2000,1475.0
2022-01-13,Nashik,Yeola,Onion,Red,300,2200,1750.0
2022-01-13,Nashik,Manmad,Onion,Red,300,2223,1900.0
2022-01-13,Raigad,Karjat(Raigad),Onion,1st Sort,300,2200,1125.0
2022-01-14,Pune,Pune,Onion,Local,500,2800,1750.0
2022-01-14,Kolhapur,Kolhapur,Onion,Other,600,3000,1400.0
2022-01-14,Nashik,Pimpalgaon,Onion,Pole,400,2455,1875.0
2022-01-14,Nashik,Dindori(Vani),Onion,Red,1500,2591,1911.0
2022-01-14,Nagpur,Kamthi,Onion,Local,1200,2200,1900.0
2022-01-14,Jalgaon,Yawal,Onion,Red,390,850,600.0
2022-01-14,Pune,Pune(Moshi),Onion,Local,400,1800,1100.0
2022-01-14,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,1000,3200,2100.0
2022-01-14,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2200,1700.0
2022-01-14,Pune,Pune(Manjri),Onion,Local,1500,2600,1700.0
2022-01-14,Nashik,Manmad,Onion,Red,300,2290,1950.0
2022-01-14,Ahmednagar,Shrirampur,Onion,Other,650,1700,1150.0
2022-01-14,Nandurbar,Navapur,Onion,Other,1500,1600,1558.0
2022-01-14,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-14,Ahmednagar,Shrigonda,Onion,Other,300,2100,1400.0
2022-01-14,Raigad,Karjat(Raigad),Onion,1st Sort,200,2000,1000.0
2022-01-14,Ahmednagar,Rahuri,Onion,Red,200,2600,1400.0
2022-01-14,Nashik,Lasalgaon,Onion,Red,700,2516,2100.0
2022-01-14,Nashik,Lasalgaon(Vinchur),Onion,Red,900,2340,2000.0
2022-01-14,Nashik,Nandgaon,Onion,Red,374,2236,1850.0
2022-01-14,Mumbai,Vashi New Mumbai,Onion,Other,1800,3000,2400.0
2022-01-14,Nashik,Lasalgaon(Niphad),Onion,Red,800,2103,1950.0
2022-01-14,Sholapur,Mangal Wedha,Onion,Other,200,2500,1900.0
2022-01-14,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,2125,1900.0
2022-01-14,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,2600,1800.0
2022-01-14,Nashik,Nasik,Onion,Pole,600,2650,1700.0
2022-01-14,Ahmednagar,Sangamner,Onion,Red,500,2651,1575.0
2022-01-14,Jalgaon,Bhusaval,Onion,Red,1500,1500,1500.0
2022-01-14,Pune,Manchar,Onion,Other,1000,3000,2185.0
2022-01-14,Ahmednagar,Kopargaon,Onion,Red,700,2256,1850.0
2022-01-14,Chandrapur,Chandrapur(Ganjwad),Onion,White,1800,2500,2000.0
2022-01-14,Pune,Junnar(Alephata),Onion,Other,975,2850,1850.0
2022-01-15,Sholapur,Pandharpur,Onion,Red,500,2900,2000.0
2022-01-15,Satara,Karad,Onion,Other,1800,2500,2500.0
2022-01-15,Ahmednagar,Jamkhed,Onion,Local,100,3000,1550.0
2022-01-15,Pune,Pune(Khadiki),Onion,Local,1300,1600,1450.0
2022-01-15,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,2100,1550.0
2022-01-15,Ahmednagar,Newasa(Ghodegaon),Onion,Red,1000,2800,2500.0
2022-01-15,Jalgaon,Bhusaval,Onion,Red,1500,1500,1500.0
2022-01-15,Mumbai,Vashi New Mumbai,Onion,Other,1900,3200,2550.0
2022-01-15,Pune,Pune(Pimpri),Onion,Local,800,3200,2000.0
2022-01-15,Nandurbar,Navapur,Onion,Other,1200,1500,1400.0
2022-01-15,Pune,Manchar,Onion,Other,1000,3510,1895.0
2022-01-15,Pune,Pune(Moshi),Onion,Local,500,1900,1200.0
2022-01-15,Jalgaon,Yawal,Onion,Red,380,850,610.0
2022-01-15,Satara,Satara,Onion,Other,1000,3000,2000.0
2022-01-15,Ahmednagar,Ahmednagar,Onion,Red,500,3000,2100.0
2022-01-15,Pune,Pune(Manjri),Onion,Local,1600,2600,2000.0
2022-01-15,Pune,Khed(Chakan),Onion,Other,1000,2500,1600.0
2022-01-15,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,2000,1150.0
2022-01-15,Nashik,Lasalgaon(Niphad),Onion,Red,1000,2201,1925.0
2022-01-15,Nagpur,Nagpur,Onion,Red,1500,2200,2025.0
2022-01-16,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,2000,1200.0
2022-01-16,Pune,Pune(Khadiki),Onion,Local,1300,1500,1400.0
2022-01-16,Ahmednagar,Parner,Onion,Red,200,3000,1900.0
2022-01-16,Satara,Satara,Onion,Other,1000,3000,2000.0
2022-01-16,Satara,Karad,Onion,Other,1000,3000,3000.0
2022-01-16,Ahmednagar,Shrigonda,Onion,Other,500,2700,2200.0
2022-01-16,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1800,2500,2150.0
2022-01-16,Ahmednagar,Kopargaon,Onion,Red,625,2400,1780.0
2022-01-16,Pune,Junnar,Onion,Other,1000,3000,2000.0
2022-01-16,Pune,Junnar(Alephata),Onion,Other,1000,3000,2000.0
2022-01-16,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-16,Ahmednagar,Rahata,Onion,Red,600,2800,2350.0
2022-01-16,Chattrapati Sambhajinagar,Paithan,Onion,Red,900,2200,1575.0
2022-01-16,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2022-01-16,Ahmednagar,Rahuri,Onion,Red,200,2300,1250.0
2022-01-16,Pune,Pune(Moshi),Onion,Local,500,2000,1250.0
2022-01-16,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,800,2100,1450.0
2022-01-16,Pune,Pune,Onion,Local,500,2700,1600.0
2022-01-16,Ahmednagar,Pathardi,Onion,Red,200,2800,2000.0
2022-01-16,Pune,Manchar,Onion,Other,1000,2800,1685.0
2022-01-17,Dhule,Dhule,Onion,Red,100,2350,1700.0
2022-01-17,Nashik,Pimpalgaon,Onion,Pole,350,2525,1901.0
2022-01-17,Nashik,Nasik,Onion,Pole,650,2700,1750.0
2022-01-17,Jalgaon,Jalgaon,Onion,Red,575,2075,1325.0
2022-01-17,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,500,3400,1950.0
2022-01-17,Nashik,Yeola,Onion,Red,300,2193,1750.0
2022-01-17,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,100,2100,1100.0
2022-01-17,Ahmednagar,Shevgaon,Onion,2nd Sort,1100,1900,1900.0
2022-01-17,Nagpur,Nagpur,Onion,Red,1800,2500,2375.0
2022-01-17,Sholapur,Mangal Wedha,Onion,Other,300,2510,2000.0
2022-01-17,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,2400,1900.0
2022-01-17,Ahmednagar,Ahmednagar,Onion,Red,500,3000,2100.0
2022-01-17,Nashik,Devala,Onion,Red,500,2400,2050.0
2022-01-17,Pune,Manchar,Onion,Other,1000,3010,2285.0
2022-01-17,Nashik,Lasalgaon(Vinchur),Onion,Red,1000,2411,2100.0
2022-01-17,Sholapur,Solapur,Onion,Red,100,3250,1700.0
2022-01-17,Nashik,Kalvan,Onion,Red,300,2600,1750.0
2022-01-17,Ahmednagar,Sangamner,Onion,Red,500,2800,1650.0
2022-01-17,Satara,Lonand,Onion,Other,600,2700,2300.0
2022-01-17,Satara,Karad,Onion,Other,500,3000,3000.0
2022-01-17,Satara,Satara,Onion,Other,1000,3000,2000.0
2022-01-17,Pune,Pune(Moshi),Onion,Local,500,1900,1200.0
2022-01-17,Pune,Pune(Manjri),Onion,Local,1500,2600,1700.0
2022-01-17,Nashik,Umrane,Onion,Red,800,2525,1850.0
2022-01-17,Nashik,Dindori(Vani),Onion,Red,1700,2700,2121.0
2022-01-17,Pune,Pune,Onion,Local,500,2700,1550.0
2022-01-17,Ahmednagar,Rahuri(Vambori),Onion,Red,200,2800,1900.0
2022-01-17,Raigad,Karjat(Raigad),Onion,1st Sort,300,2000,1000.0
2022-01-17,Sholapur,Kurdwadi(Modnimb),Onion,Red,200,2501,1300.0
2022-01-17,Nashik,Lasalgaon,Onion,Red,700,2391,2100.0
2022-01-17,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,2090,1675.0
2022-01-17,Kolhapur,Kolhapur,Onion,Other,600,2800,1400.0
2022-01-17,Nashik,Sinner,Onion,Red,300,2165,1900.0
2022-01-17,Ahmednagar,Rahata,Onion,Red,600,2750,2300.0
2022-01-17,Nashik,Nampur,Onion,Red,100,2230,1800.0
2022-01-17,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2200,1450.0
2022-01-17,Chandrapur,Chandrapur(Ganjwad),Onion,White,1800,2500,2000.0
2022-01-17,Nandurbar,Navapur,Onion,Other,1200,1500,1364.0
2022-01-17,Nashik,Lasalgaon(Niphad),Onion,Red,1001,2155,1900.0
2022-01-17,Pune,Pune(Khadiki),Onion,Local,1300,1700,1500.0
2022-01-17,Nagpur,Nagpur,Onion,White,2300,2500,2375.0
2022-01-17,Mumbai,Vashi New Mumbai,Onion,Other,1800,3000,2400.0
2022-01-17,Nashik,Nandgaon,Onion,Other,100,2212,1750.0
2022-01-17,Nashik,Satana,Onion,Red,750,2350,1875.0
2022-01-17,Nashik,Manmad,Onion,Red,300,2161,1950.0
2022-01-17,Pune,Pune(Pimpri),Onion,Local,1400,2000,1700.0
2022-01-17,Ahmednagar,Newasa(Ghodegaon),Onion,Red,1000,2800,2200.0
2022-01-17,Ahmednagar,Shevgaon,Onion,1st Sort,2000,2800,2000.0
2022-01-17,Ahmednagar,Shevgaon,Onion,Other,300,1000,1000.0
2022-01-18,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-18,Pune,Pune(Moshi),Onion,Local,500,1800,1150.0
2022-01-18,Pune,Pune(Manjri),Onion,Local,800,1700,1300.0
2022-01-18,Nashik,Lasalgaon(Niphad),Onion,Red,1100,2355,2100.0
2022-01-18,Pune,Pune(Khadiki),Onion,Local,1400,1600,1500.0
2022-01-18,Nashik,Sinner,Onion,Red,500,2355,2000.0
2022-01-18,Nashik,Satana,Onion,Red,850,2520,2050.0
2022-01-18,Pune,Pune(Pimpri),Onion,Local,1000,1800,1400.0
2022-01-18,Raigad,Karjat(Raigad),Onion,1st Sort,200,2000,1100.0
2022-01-18,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2100,1400.0
2022-01-18,Dharashiv(Usmanabad),Dharashiv,Onion,Red,800,2000,1400.0
2022-01-18,Nashik,Nandgaon,Onion,Red,100,2380,1900.0
2022-01-18,Nashik,Chandvad,Onion,Other,1500,2470,2050.0
2022-01-18,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2022-01-18,Nashik,Devala,Onion,Red,500,2480,2100.0
2022-01-18,Mumbai,Vashi New Mumbai,Onion,Other,1800,3200,2500.0
2022-01-18,Sholapur,Solapur,Onion,Red,100,3500,1800.0
2022-01-18,Nagpur,Nagpur,Onion,Red,1800,2500,2325.0
2022-01-18,Ahmednagar,Sangamner,Onion,Red,500,2800,1650.0
2022-01-18,Pune,Pune,Onion,Local,700,3000,1850.0
2022-01-18,Ahmednagar,Rahuri,Onion,Red,200,2600,1400.0
2022-01-18,Nashik,Umrane,Onion,Red,700,2400,1750.0
2022-01-18,Ahmednagar,Shrigonda,Onion,Other,300,2400,1800.0
2022-01-18,Nashik,Manmad,Onion,Red,300,2413,2000.0
2022-01-18,Nashik,Chandvad,Onion,Red,1500,2470,2050.0
2022-01-18,Nagpur,Nagpur,Onion,White,2000,2200,2150.0
2022-01-18,Satara,Karad,Onion,Other,500,2800,2800.0
2022-01-18,Jalgaon,Jalgaon,Onion,Red,550,2150,1325.0
2022-01-18,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,2200,1250.0
2022-01-18,Ahmednagar,Rahata,Onion,Red,700,3000,2550.0
2022-01-18,Satara,Phaltan,Onion,Hybrid,1000,3700,2250.0
2022-01-18,Nashik,Lasalgaon,Onion,Red,1000,2425,2000.0
2022-01-18,Ahmednagar,Jamkhed,Onion,Local,150,3300,1725.0
2022-01-18,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,1000,3100,2050.0
2022-01-18,Pune,Junnar(Alephata),Onion,Other,1000,3000,2000.0
2022-01-18,Nashik,Nasik,Onion,Pole,650,2600,1650.0
2022-01-18,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1250,2500,2300.0
2022-01-18,Nashik,Pimpalgaon,Onion,Pole,400,2560,1911.0
2022-01-18,Nashik,Kalvan,Onion,Red,450,2601,1800.0
2022-01-18,Satara,Satara,Onion,Other,1000,3000,2000.0
2022-01-18,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2251,1741.0
2022-01-18,Kolhapur,Kolhapur,Onion,Other,700,3000,1200.0
2022-01-18,Kolhapur,Vadgaonpeth,Onion,Local,1100,1800,1300.0
2022-01-18,Nashik,Dindori(Vani),Onion,Red,1700,2745,1950.0
2022-01-18,Nashik,Nampur,Onion,Red,100,2330,1900.0
2022-01-18,Sholapur,Pandharpur,Onion,Red,400,4700,2500.0
2022-01-18,Ahmednagar,Pathardi,Onion,Red,200,2500,1700.0
2022-01-19,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2100,1400.0
2022-01-19,Ahmednagar,Parner,Onion,Other,500,3025,1800.0
2022-01-19,Nashik,Pimpalgaon,Onion,Pole,400,2570,2001.0
2022-01-19,Nashik,Umrane,Onion,Red,900,2500,2000.0
2022-01-19,Chattrapati Sambhajinagar,Paithan,Onion,Red,900,2350,1500.0
2022-01-19,Mumbai,Vashi New Mumbai,Onion,Other,1800,3000,2400.0
2022-01-19,Chandrapur,Chandrapur(Ganjwad),Onion,White,1800,2500,2000.0
2022-01-19,Nagpur,Nagpur,Onion,Red,700,1100,950.0
2022-01-19,Nashik,Satana,Onion,Red,925,2655,2075.0
2022-01-19,Nagpur,Nagpur,Onion,White,2000,2500,2375.0
2022-01-19,Jalgaon,Bhusaval,Onion,Red,1500,1500,1500.0
2022-01-19,Sholapur,Mangal Wedha,Onion,Other,330,3160,2000.0
2022-01-19,Pune,Pune(Manjri),Onion,Local,800,2000,1600.0
2022-01-19,Sholapur,Solapur,Onion,Red,100,3200,1800.0
2022-01-19,Ahmednagar,Kopargaon,Onion,Red,700,2300,1950.0
2022-01-19,Satara,Satara,Onion,Other,1000,3000,2000.0
2022-01-19,Dhule,Dhule,Onion,Red,100,2350,1700.0
2022-01-19,Nashik,Dindori(Vani),Onion,Red,1700,2892,2125.0
2022-01-19,Ahmednagar,Sangamner,Onion,Red,500,3111,1805.0
2022-01-19,Pune,Pune(Pimpri),Onion,Local,1000,2000,1500.0
2022-01-19,Satara,Karad,Onion,Other,1500,2000,2000.0
2022-01-19,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,900,3200,2050.0
2022-01-19,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,2000,1200.0
2022-01-19,Nashik,Sinner,Onion,Red,500,2305,1950.0
2022-01-19,Nashik,Chandvad,Onion,Other,1500,2540,2000.0
2022-01-19,Kolhapur,Kolhapur,Onion,Other,800,3000,1200.0
2022-01-19,Dharashiv(Usmanabad),Dharashiv,Onion,Red,500,2000,1250.0
2022-01-19,Ahmednagar,Shrigonda,Onion,Other,600,3000,2500.0
2022-01-19,Nashik,Nandgaon,Onion,Red,100,2400,1950.0
2022-01-19,Ahmednagar,Rahata,Onion,Other,650,3050,2600.0
2022-01-19,Nashik,Manmad,Onion,Red,500,2447,2000.0
2022-01-19,Ahmednagar,Newasa(Ghodegaon),Onion,Red,1000,2800,2200.0
2022-01-19,Nashik,Lasalgaon(Vinchur),Onion,Red,1000,2401,2151.0
2022-01-19,Nashik,Nasik,Onion,Pole,700,2750,1800.0
2022-01-19,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,2450,2000.0
2022-01-19,Nashik,Nampur,Onion,Red,100,2495,2000.0
2022-01-19,Pune,Manchar,Onion,Other,1000,2500,1925.0
2022-01-19,Ahmednagar,Shrirampur,Onion,Other,650,1225,975.0
2022-01-19,Nashik,Lasalgaon(Niphad),Onion,Red,915,2362,2100.0
2022-01-19,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-19,Jalgaon,Jalgaon,Onion,Red,550,2050,1300.0
2022-01-19,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2200,1850.0
2022-01-19,Nashik,Chandvad,Onion,Red,1500,2540,2000.0
2022-01-19,Pune,Pune,Onion,Local,600,3000,1800.0
2022-01-19,Nashik,Yeola,Onion,Red,350,2451,2000.0
2022-01-19,Pune,Pune(Khadiki),Onion,Local,1400,1600,1500.0
2022-01-19,Nashik,Devala,Onion,Red,600,2500,2175.0
2022-01-19,Nashik,Lasalgaon,Onion,Red,700,2590,2160.0
2022-01-20,Ahmednagar,Rahuri(Vambori),Onion,Red,200,2800,1900.0
2022-01-20,Ahmednagar,Kopargaon,Onion,Red,500,2420,2126.0
2022-01-20,Ahmednagar,Shevgaon,Onion,Other,300,1000,1000.0
2022-01-20,Nashik,Lasalgaon(Vinchur),Onion,Red,1000,2481,2200.0
2022-01-20,Pune,Khed(Chakan),Onion,Other,1000,2500,1800.0
2022-01-20,Pune,Pune(Manjri),Onion,Local,1100,2000,1600.0
2022-01-20,Pune,Junnar,Onion,Other,1700,2700,2200.0
2022-01-20,Kolhapur,Kolhapur,Onion,Other,600,3000,1100.0
2022-01-20,Satara,Satara,Onion,Other,1000,3500,2250.0
2022-01-20,Nashik,Lasalgaon,Onion,Red,900,2596,2270.0
2022-01-20,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2351,2051.0
2022-01-20,Sholapur,Kurdwadi(Modnimb),Onion,Red,300,2500,1300.0
2022-01-20,Buldhana,Malkapur,Onion,Local,800,2405,2000.0
2022-01-20,Nashik,Pimpalgaon,Onion,Pole,500,2680,2011.0
2022-01-20,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,150,2200,1175.0
2022-01-20,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,2700,1900.0
2022-01-20,Sholapur,Solapur,Onion,Red,100,3300,1700.0
2022-01-20,Nashik,Chandvad,Onion,Red,1753,2550,2180.0
2022-01-20,Nashik,Manmad,Onion,Red,300,2531,2100.0
2022-01-20,Ahmednagar,Rahata,Onion,Red,700,3100,2650.0
2022-01-20,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,700,2800,1750.0
2022-01-20,Mumbai,Vashi New Mumbai,Onion,Other,2000,3200,2600.0
2022-01-20,Nashik,Chandvad,Onion,Other,1500,2451,2000.0
2022-01-20,Ahmednagar,Shevgaon,Onion,2nd Sort,1100,1900,1900.0
